Country,WHOREGION,FLUREGION,Year,Week,SDATE,EDATE,SPEC_RECEIVED_NB,SPEC_PROCESSED_NB,AH1,AH1N12009,AH3,AH5,ANOTSUBTYPED,INF_A,BYAMAGATA,BVICTORIA,BNOTDETERMINED,INF_B,ALL_INF,ALL_INF2,TITLE
Uruguay,Region of the Americas of WHO,Temperate South America,2008,4,1/21/2008,1/27/2008,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2008,5,1/28/2008,2/3/2008,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2008,6,2/4/2008,2/10/2008,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2008,7,2/11/2008,2/17/2008,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2008,8,2/18/2008,2/24/2008,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2008,9,2/25/2008,3/2/2008,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2008,10,3/3/2008,3/9/2008,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2008,11,3/10/2008,3/16/2008,,1,0,,0,,0,0,,,0,0,0,1,No Activity
Uruguay,Region of the Americas of WHO,Temperate South America,2008,12,3/17/2008,3/23/2008,,1,0,,0,,0,0,0,0,0,0,0,1,No Activity
Uruguay,Region of the Americas of WHO,Temperate South America,2008,13,3/24/2008,3/30/2008,,0,0,,0,,0,0,0,0,0,0,0,,No Activity
Uruguay,Region of the Americas of WHO,Temperate South America,2008,14,3/31/2008,4/6/2008,,1,0,,0,,0,0,0,0,0,0,0,1,No Activity
Uruguay,Region of the Americas of WHO,Temperate South America,2008,15,4/7/2008,4/13/2008,,3,1,,0,,0,1,0,0,0,0,1,2,Sporadic
Uruguay,Region of the Americas of WHO,Temperate South America,2008,16,4/14/2008,4/20/2008,,0,0,,0,,0,0,0,0,0,0,0,,No Activity
Uruguay,Region of the Americas of WHO,Temperate South America,2008,17,4/21/2008,4/27/2008,,7,0,,0,,0,0,0,0,0,0,0,7,No Activity
Uruguay,Region of the Americas of WHO,Temperate South America,2008,18,4/28/2008,5/4/2008,,0,0,,0,,0,0,0,0,0,0,0,,No Activity
Uruguay,Region of the Americas of WHO,Temperate South America,2008,19,5/5/2008,5/11/2008,,2,0,,0,,1,1,0,0,0,0,1,1,Sporadic
Uruguay,Region of the Americas of WHO,Temperate South America,2008,20,5/12/2008,5/18/2008,,4,0,,0,,0,0,0,0,1,1,1,3,Sporadic
Uruguay,Region of the Americas of WHO,Temperate South America,2008,21,5/19/2008,5/25/2008,,0,0,,0,,0,0,,,0,0,0,,No Activity
Uruguay,Region of the Americas of WHO,Temperate South America,2008,22,5/26/2008,6/1/2008,,14,2,,0,,0,2,,,2,2,4,10,Sporadic
Uruguay,Region of the Americas of WHO,Temperate South America,2008,23,6/2/2008,6/8/2008,,9,3,,0,,1,4,,,4,4,8,1,Sporadic
Uruguay,Region of the Americas of WHO,Temperate South America,2008,24,6/9/2008,6/15/2008,,11,4,,0,,0,4,,,2,2,6,5,Sporadic
Uruguay,Region of the Americas of WHO,Temperate South America,2008,25,6/16/2008,6/22/2008,,12,1,,0,,0,1,,,6,6,7,5,Sporadic
Uruguay,Region of the Americas of WHO,Temperate South America,2008,26,6/23/2008,6/29/2008,,6,0,,0,,0,0,,,0,0,0,6,Sporadic
Uruguay,Region of the Americas of WHO,Temperate South America,2008,27,6/30/2008,7/6/2008,,22,2,,0,,0,2,,,7,7,9,13,Sporadic
Uruguay,Region of the Americas of WHO,Temperate South America,2008,28,7/7/2008,7/13/2008,,53,4,,0,,2,6,,,2,2,8,45,Sporadic
Uruguay,Region of the Americas of WHO,Temperate South America,2008,29,7/14/2008,7/20/2008,,42,4,,0,,0,4,,,1,1,5,37,Sporadic
Uruguay,Region of the Americas of WHO,Temperate South America,2008,30,7/21/2008,7/27/2008,,31,1,,0,,0,1,,,2,2,3,28,Sporadic
Uruguay,Region of the Americas of WHO,Temperate South America,2008,31,7/28/2008,8/3/2008,,43,1,,0,,4,5,,,7,7,12,31,Sporadic
Uruguay,Region of the Americas of WHO,Temperate South America,2008,32,8/4/2008,8/10/2008,,7,0,,0,,0,0,,,1,1,1,6,Sporadic
Uruguay,Region of the Americas of WHO,Temperate South America,2008,33,8/11/2008,8/17/2008,,52,2,,0,,0,2,,,8,8,10,42,Sporadic
Uruguay,Region of the Americas of WHO,Temperate South America,2008,34,8/18/2008,8/24/2008,,15,0,,0,,0,0,,,1,1,1,14,Sporadic
Uruguay,Region of the Americas of WHO,Temperate South America,2008,35,8/25/2008,8/31/2008,,16,0,,0,,2,2,,,1,1,3,13,Sporadic
Uruguay,Region of the Americas of WHO,Temperate South America,2008,36,9/1/2008,9/7/2008,,7,0,,0,,0,0,,,0,0,0,7,No Activity
Uruguay,Region of the Americas of WHO,Temperate South America,2008,37,9/8/2008,9/14/2008,,5,0,,0,,0,0,,,0,0,0,5,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2008,38,9/15/2008,9/21/2008,,3,0,,0,,0,0,,,0,0,0,3,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2008,39,9/22/2008,9/28/2008,,4,0,,0,,0,0,,,0,0,0,4,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2008,40,9/29/2008,10/5/2008,,4,0,,0,,0,0,,,0,0,0,4,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2008,41,10/6/2008,10/12/2008,,1,0,,0,,0,0,,,0,0,0,1,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2008,42,10/13/2008,10/19/2008,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2008,43,10/20/2008,10/26/2008,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2008,44,10/27/2008,11/2/2008,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2008,45,11/3/2008,11/9/2008,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2008,46,11/10/2008,11/16/2008,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2008,47,11/17/2008,11/23/2008,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2008,48,11/24/2008,11/30/2008,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2008,49,12/1/2008,12/7/2008,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2008,50,12/8/2008,12/14/2008,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2008,51,12/15/2008,12/21/2008,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2008,52,12/22/2008,12/28/2008,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2009,1,12/29/2008,1/4/2009,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2009,2,1/5/2009,1/11/2009,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2009,3,1/12/2009,1/18/2009,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2009,4,1/19/2009,1/25/2009,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2009,5,1/26/2009,2/1/2009,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2009,6,2/2/2009,2/8/2009,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2009,7,2/9/2009,2/15/2009,,1,0,,0,,0,0,0,0,0,0,0,1,No Activity
Uruguay,Region of the Americas of WHO,Temperate South America,2009,8,2/16/2009,2/22/2009,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2009,9,2/23/2009,3/1/2009,,2,0,,0,,0,0,0,0,0,0,0,2,No Activity
Uruguay,Region of the Americas of WHO,Temperate South America,2009,10,3/2/2009,3/8/2009,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2009,11,3/9/2009,3/15/2009,,1,0,,0,,0,0,0,0,0,0,0,1,No Activity
Uruguay,Region of the Americas of WHO,Temperate South America,2009,12,3/16/2009,3/22/2009,,6,0,,0,,1,1,,0,0,0,1,5,Sporadic
Uruguay,Region of the Americas of WHO,Temperate South America,2009,13,3/23/2009,3/29/2009,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2009,14,3/30/2009,4/5/2009,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2009,15,4/6/2009,4/12/2009,,2,0,,0,,0,0,0,0,0,0,0,2,No Activity
Uruguay,Region of the Americas of WHO,Temperate South America,2009,16,4/13/2009,4/19/2009,,3,0,,0,,0,0,0,0,0,0,0,3,No Activity
Uruguay,Region of the Americas of WHO,Temperate South America,2009,17,4/20/2009,4/26/2009,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2009,18,4/27/2009,5/3/2009,,6,2,,0,,0,2,0,0,0,0,2,4,Sporadic
Uruguay,Region of the Americas of WHO,Temperate South America,2009,19,5/4/2009,5/10/2009,,7,0,,0,,1,1,0,0,0,0,1,6,Sporadic
Uruguay,Region of the Americas of WHO,Temperate South America,2009,20,5/11/2009,5/17/2009,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2009,21,5/18/2009,5/24/2009,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2009,22,5/25/2009,5/31/2009,,63,0,15,0,,,15,,,0,0,15,48,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2009,23,6/1/2009,6/7/2009,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2009,24,6/8/2009,6/14/2009,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2009,25,6/15/2009,6/21/2009,72,72,,51,,,4,55,,,1,1,56,16,Regional Outbreak
Uruguay,Region of the Americas of WHO,Temperate South America,2009,26,6/22/2009,6/28/2009,222,222,,140,,,9,149,,,0,0,149,73,Widespread Outbreak
Uruguay,Region of the Americas of WHO,Temperate South America,2009,27,6/29/2009,7/5/2009,161,161,1,116,,,4,121,,,0,0,121,40,Widespread Outbreak
Uruguay,Region of the Americas of WHO,Temperate South America,2009,28,7/6/2009,7/12/2009,87,87,,47,,,2,49,,,0,0,49,38,Widespread Outbreak
Uruguay,Region of the Americas of WHO,Temperate South America,2009,29,7/13/2009,7/19/2009,68,68,,27,,,9,36,,,0,0,36,32,Widespread Outbreak
Uruguay,Region of the Americas of WHO,Temperate South America,2009,30,7/20/2009,7/26/2009,40,40,,15,,,1,16,,,0,0,16,24,Widespread Outbreak
Uruguay,Region of the Americas of WHO,Temperate South America,2009,31,7/27/2009,8/2/2009,53,53,,21,,,4,25,,,0,0,25,28,Widespread Outbreak
Uruguay,Region of the Americas of WHO,Temperate South America,2009,32,8/3/2009,8/9/2009,26,26,,8,,,1,9,,,0,0,9,17,Widespread Outbreak
Uruguay,Region of the Americas of WHO,Temperate South America,2009,33,8/10/2009,8/16/2009,32,32,,5,,,3,8,,,0,0,8,24,Widespread Outbreak
Uruguay,Region of the Americas of WHO,Temperate South America,2009,34,8/17/2009,8/23/2009,18,18,,2,,,4,6,,,0,0,6,12,Widespread Outbreak
Uruguay,Region of the Americas of WHO,Temperate South America,2009,35,8/24/2009,8/30/2009,19,19,,0,,,0,0,,,0,0,0,19,Widespread Outbreak
Uruguay,Region of the Americas of WHO,Temperate South America,2009,36,8/31/2009,9/6/2009,21,21,,0,,,1,1,,,0,0,1,20,Regional Outbreak
Uruguay,Region of the Americas of WHO,Temperate South America,2009,37,9/7/2009,9/13/2009,23,23,,1,,,1,2,,,0,0,2,21,Regional Outbreak
Uruguay,Region of the Americas of WHO,Temperate South America,2009,38,9/14/2009,9/20/2009,18,18,,0,,,0,0,,,0,0,0,18,Regional Outbreak
Uruguay,Region of the Americas of WHO,Temperate South America,2009,39,9/21/2009,9/27/2009,16,16,,0,,,0,0,,,0,0,0,16,Regional Outbreak
Uruguay,Region of the Americas of WHO,Temperate South America,2009,40,9/28/2009,10/4/2009,20,20,,0,,,0,0,,,0,0,0,20,Regional Outbreak
Uruguay,Region of the Americas of WHO,Temperate South America,2009,41,10/5/2009,10/11/2009,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2009,42,10/12/2009,10/18/2009,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2009,43,10/19/2009,10/25/2009,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2009,44,10/26/2009,11/1/2009,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2009,45,11/2/2009,11/8/2009,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2009,46,11/9/2009,11/15/2009,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2009,47,11/16/2009,11/22/2009,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2009,48,11/23/2009,11/29/2009,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2009,49,11/30/2009,12/6/2009,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2009,50,12/7/2009,12/13/2009,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2009,51,12/14/2009,12/20/2009,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2009,52,12/21/2009,12/27/2009,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2009,53,12/28/2009,1/3/2010,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2010,1,1/4/2010,1/10/2010,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2010,2,1/11/2010,1/17/2010,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2010,3,1/18/2010,1/24/2010,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2010,4,1/25/2010,1/31/2010,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2010,5,2/1/2010,2/7/2010,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2010,6,2/8/2010,2/14/2010,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2010,7,2/15/2010,2/21/2010,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2010,8,2/22/2010,2/28/2010,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2010,9,3/1/2010,3/7/2010,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2010,10,3/8/2010,3/14/2010,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2010,11,3/15/2010,3/21/2010,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2010,12,3/22/2010,3/28/2010,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2010,13,3/29/2010,4/4/2010,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2010,14,4/5/2010,4/11/2010,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2010,15,4/12/2010,4/18/2010,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2010,16,4/19/2010,4/25/2010,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2010,17,4/26/2010,5/2/2010,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2010,18,5/3/2010,5/9/2010,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2010,19,5/10/2010,5/16/2010,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2010,20,5/17/2010,5/23/2010,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2010,21,5/24/2010,5/30/2010,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2010,22,5/31/2010,6/6/2010,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2010,23,6/7/2010,6/13/2010,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2010,24,6/14/2010,6/20/2010,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2010,25,6/21/2010,6/27/2010,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2010,26,6/28/2010,7/4/2010,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2010,27,7/5/2010,7/11/2010,,68,0,0,0,,,0,,,0,0,0,68,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2010,28,7/12/2010,7/18/2010,,95,0,0,0,,,0,,,0,0,0,95,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2010,29,7/19/2010,7/25/2010,,93,0,0,0,,,0,,,0,0,0,93,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2010,30,7/26/2010,8/1/2010,,97,0,0,0,,,0,,,0,0,0,97,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2010,31,8/2/2010,8/8/2010,,113,0,0,0,,,0,,,0,0,0,113,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2010,32,8/9/2010,8/15/2010,,179,0,0,2,,,2,,,0,0,2,177,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2010,33,8/16/2010,8/22/2010,,196,0,0,2,,,2,,,0,0,2,194,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2010,34,8/23/2010,8/29/2010,,157,0,0,3,,,3,,,0,0,3,154,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2010,35,8/30/2010,9/5/2010,,106,0,0,2,,,2,,,0,0,2,104,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2010,36,9/6/2010,9/12/2010,,129,0,0,2,,,2,,,0,0,2,127,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2010,37,9/13/2010,9/19/2010,,120,0,0,13,,,13,,,0,0,13,107,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2010,38,9/20/2010,9/26/2010,,129,0,0,13,,,13,,,0,0,13,116,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2010,39,9/27/2010,10/3/2010,,92,0,0,14,,,14,,,0,0,14,78,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2010,40,10/4/2010,10/10/2010,,71,0,0,11,,,11,,,0,0,11,60,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2010,41,10/11/2010,10/17/2010,,70,0,0,20,,,20,,,0,0,20,50,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2010,42,10/18/2010,10/24/2010,,62,0,0,14,,,14,,,0,0,14,48,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2010,43,10/25/2010,10/31/2010,,67,0,0,17,,,17,,,0,0,17,50,No Report
